x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,STN_ID
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.19,2021-01-19 00:00:00,NB,2021,1,19,-8.4,,-10.4,,-6.4,,0.2,,,,,,6,,30,,45,,0,,26.4,,39,,72,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.20,2021-01-20 00:00:00,NB,2021,1,20,-9.2,,-13.4,,-5,,0,,,,,,6,,30,,31,,0,,27.2,,50,,75,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.21,2021-01-21 00:00:00,NB,2021,1,21,-11.1,,-15.1,,-7,,0,,,,,,6,,,,,,0,,29.1,,44,,84,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.22,2021-01-22 00:00:00,NB,2021,1,22,-6.5,,-9.4,,-3.6,,0.8,,,,,,6,,,,,,0,,24.5,,74,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.23,2021-01-23 00:00:00,NB,2021,1,23,-7.4,,-9.6,,-5.2,,0.2,,,,,,8,,29,,53,,0,,25.4,,64,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.24,2021-01-24 00:00:00,NB,2021,1,24,-6.2,,-9.8,,-2.6,,0,,,,,,6,,30,,61,,0,,24.2,,58,,76,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.25,2021-01-25 00:00:00,NB,2021,1,25,-4.6,,-7.3,,-1.8,,0,,,,,,6,,28,,48,,0,,22.6,,58,,78,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.26,2021-01-26 00:00:00,NB,2021,1,26,-2.5,,-6.2,,1.1,,0,,,,,,6,,31,,31,,0,,20.5,,69,,91,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.27,2021-01-27 00:00:00,NB,2021,1,27,-0.6,,-1.5,,0.4,,0,,,,,,6,,,,,,0,,18.6,,64,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.28,2021-01-28 00:00:00,NB,2021,1,28,-1.2,,-3,,0.5,,0.2,,,,,,6,,,,,,0,,19.2,,64,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.29,2021-01-29 00:00:00,NB,2021,1,29,-7.2,,-11.5,,-3,,0.2,,,,,,7,,34,,38,,0,,25.2,,59,,89,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.30,2021-01-30 00:00:00,NB,2021,1,30,-11.6,,-15.2,,-7.9,,0.4,,,,,,7,,29,,31,,0,,29.6,,48,,75,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.1.31,2021-01-31 00:00:00,NB,2021,1,31,-9.8,,-16.2,,-3.5,,0,,,,,,8,,,,,,0,,27.8,,47,,84,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.1,2021-02-01 00:00:00,NB,2021,2,1,-9.2,,-15.6,,-2.8,,0,,,,,,8,,6,,38,,0,,27.2,,74,,88,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.2,2021-02-02 00:00:00,NB,2021,2,2,-1.7,,-4.6,,1.2,,31.5,,,,,,7,,4,,63,,0,,19.7,,78,,95,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.3,2021-02-03 00:00:00,NB,2021,2,3,,M,,M,,M,,M,,,,,16,,,M,,M,,M,,M,,M,,M,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.4,2021-02-04 00:00:00,NB,2021,2,4,-0.5,,-2.4,,1.3,,2.1,,,,,,14,,,,,,0,,18.5,,86,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.5,2021-02-05 00:00:00,NB,2021,2,5,-1.5,,-3.4,,0.4,,3.6,,,,,,15,,,,,,0,,19.5,,75,,97,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.6,2021-02-06 00:00:00,NB,2021,2,6,-2.8,,-6.2,,0.6,,2.3,,,,,,15,,30,,44,,0,,20.8,,70,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.7,2021-02-07 00:00:00,NB,2021,2,7,-7.3,,-11.5,,-3.1,,2.7,,,,,,14,,28,,35,,0,,25.3,,48,,93,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.8,2021-02-08 00:00:00,NB,2021,2,8,-8,,-12.7,,-3.4,,2.9,,,,,,22,,29,,54,,0,,26,,51,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.9,2021-02-09 00:00:00,NB,2021,2,9,-12,,-17.2,,-6.8,,0.4,,,,,,15,,,,,,0,,30,,37,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.10,2021-02-10 00:00:00,NB,2021,2,10,-12.7,,-20.9,,-4.4,,0.2,,,,,,15,,30,,39,,0,,30.7,,37,,85,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.11,2021-02-11 00:00:00,NB,2021,2,11,-11.6,,-16.5,,-6.7,,0,,,,,,15,,30,,58,,0,,29.6,,37,,74,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.12,2021-02-12 00:00:00,NB,2021,2,12,-9.9,,-15.4,,-4.4,,0,,,,,,14,,31,,36,,0,,27.9,,53,,80,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.13,2021-02-13 00:00:00,NB,2021,2,13,-10.3,,-14.8,,-5.7,,0,,,,,,14,,30,,31,,0,,28.3,,47,,78,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.14,2021-02-14 00:00:00,NB,2021,2,14,-9.9,,-13.7,,-6.1,,0,,,,,,14,,,,,,0,,27.9,,57,,89,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.15,2021-02-15 00:00:00,NB,2021,2,15,-8.8,,-15.4,,-2.2,,0,,,,,,14,,,,,,0,,26.8,,45,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.16,2021-02-16 00:00:00,NB,2021,2,16,-5.3,,-6.7,,-4,,20.4,,,,,,16,,6,,37,,0,,23.3,,74,,95,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.17,2021-02-17 00:00:00,NB,2021,2,17,-7.9,,-11.8,,-4,,,M,,,,,21,,30,,46,,0,,25.9,,56,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.18,2021-02-18 00:00:00,NB,2021,2,18,-10.7,,-15.3,,-6,,,M,,,,,21,,27,,34,,0,,28.7,,42,,82,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.19,2021-02-19 00:00:00,NB,2021,2,19,-9.9,,-17.7,,-2.1,,,M,,,,,21,,,,,,0,,27.9,,34,,85,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.20,2021-02-20 00:00:00,NB,2021,2,20,-7.9,,-11.5,,-4.3,,,M,,,,,21,,,,,,0,,25.9,,64,,87,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.21,2021-02-21 00:00:00,NB,2021,2,21,-5.5,,-11.5,,0.6,,,M,,,,,21,,30,,34,,0,,23.5,,29,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.22,2021-02-22 00:00:00,NB,2021,2,22,-7.3,,-14.5,,-0.1,,,M,,,,,21,,20,,36,,0,,25.3,,41,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.23,2021-02-23 00:00:00,NB,2021,2,23,0.6,,-1.4,,2.5,,,M,,,,,36,,29,,42,,0,,17.4,,69,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.24,2021-02-24 00:00:00,NB,2021,2,24,1.5,,-2.4,,5.4,,,M,,,,,32,,28,,35,,0,,16.5,,53,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.25,2021-02-25 00:00:00,NB,2021,2,25,-5.1,,-11.3,,1.1,,,M,,,,,31,,29,,60,,0,,23.1,,47,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.26,2021-02-26 00:00:00,NB,2021,2,26,-11.8,,-17.5,,-6.1,,,M,,,,,30,,30,,47,,0,,29.8,,34,,79,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.27,2021-02-27 00:00:00,NB,2021,2,27,-8.9,,-20.9,,3.2,,,M,,,,,29,,18,,47,,0,,26.9,,53,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.2.28,2021-02-28 00:00:00,NB,2021,2,28,-1.2,,-5.6,,3.1,,,M,,,,,32,,30,,61,,0,,19.2,,60,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.1,2021-03-01 00:00:00,NB,2021,3,1,-2.4,,-6.9,,2,,,M,,,,,30,,29,,78,,0,,20.4,,66,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.2,2021-03-02 00:00:00,NB,2021,3,2,-12.6,,-18.2,,-6.9,,,M,,,,,32,,29,,79,,0,,30.6,,56,,78,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.3,2021-03-03 00:00:00,NB,2021,3,3,-6.1,,-12.1,,-0.2,,,M,,,,,32,,29,,64,,0,,24.1,,35,,58,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.4,2021-03-04 00:00:00,NB,2021,3,4,-6.1,,-10.1,,-2.1,,,M,,,,,31,,30,,57,,0,,24.1,,45,,84,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.5,2021-03-05 00:00:00,NB,2021,3,5,-9,,-13,,-5,,,M,,,,,32,,30,,51,,0,,27,,42,,67,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.6,2021-03-06 00:00:00,NB,2021,3,6,-8.8,,-16.4,,-1.2,,,M,,,,,30,,28,,36,,0,,26.8,,42,,73,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.7,2021-03-07 00:00:00,NB,2021,3,7,-8,,-13.4,,-2.7,,,M,,,,,31,,32,,32,,0,,26,,41,,84,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.8,2021-03-08 00:00:00,NB,2021,3,8,-7,,-15.1,,1.1,,,M,,,,,31,,,,,,0,,25,,41,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.9,2021-03-09 00:00:00,NB,2021,3,9,-7.5,,-14.5,,-0.5,,,M,,,,,31,,,,,,0,,25.5,,71,,90,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.10,2021-03-10 00:00:00,NB,2021,3,10,-2.1,,-11,,6.8,,,M,,,,,33,,,,,,0,,20.1,,41,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.11,2021-03-11 00:00:00,NB,2021,3,11,,M,,M,,M,,M,,,,,30,,,M,,M,,M,,M,,M,,M,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.12,2021-03-12 00:00:00,NB,2021,3,12,5.8,,1.4,,10.1,,,M,,,,,23,,27,,64,,0,,12.2,,31,,95,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.13,2021-03-13 00:00:00,NB,2021,3,13,-1.7,,-5,,1.5,,,M,,,,,15,,30,,64,,0,,19.7,,33,,58,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.14,2021-03-14 00:00:00,NB,2021,3,14,-6.6,,-10.7,,-2.4,,,M,,,,,15,,34,,47,,0,,24.6,,40,,84,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.15,2021-03-15 00:00:00,NB,2021,3,15,-12.5,,-14.5,,-10.5,,,M,,,,,15,,32,,55,,0,,30.5,,,M,,M,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.16,2021-03-16 00:00:00,NB,2021,3,16,-10,,-15.7,,-4.3,,,M,,,,,15,,34,,43,,0,,28,,,M,,M,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.17,2021-03-17 00:00:00,NB,2021,3,17,-2.8,,-15.1,,9.5,,,M,,,,,15,,,,,,0,,20.8,,22,,84,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.18,2021-03-18 00:00:00,NB,2021,3,18,1.8,,-5,,8.5,,,M,,,,,12,,34,,44,,0,,16.2,,40,,91,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.19,2021-03-19 00:00:00,NB,2021,3,19,-6.8,,-11.1,,-2.6,,,M,,,,,9,,34,,54,,0,,24.8,,31,,64,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.20,2021-03-20 00:00:00,NB,2021,3,20,-0.5,,-11.3,,10.3,,,M,,,,,8,,29,,41,,0,,18.5,,30,,75,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.21,2021-03-21 00:00:00,NB,2021,3,21,6.1,,-3.3,,15.5,,,M,,,,,6,,25,,38,,0,,11.9,,19,,87,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.22,2021-03-22 00:00:00,NB,2021,3,22,6.6,,-5.1,,18.4,,,M,,,,,0,,18,,32,,0,,11.4,,10,,89,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.23,2021-03-23 00:00:00,NB,2021,3,23,7,,-3.7,,17.7,,,M,,,,,0,,,,,,0,,11,,25,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.24,2021-03-24 00:00:00,NB,2021,3,24,7.3,,-1.2,,15.8,,,M,,,,,1,,,,,,0,,10.7,,41,,97,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.25,2021-03-25 00:00:00,NB,2021,3,25,9.3,,3.1,,15.4,,,M,,,,,0,,20,,47,,0,,8.7,,57,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.26,2021-03-26 00:00:00,NB,2021,3,26,4.3,,0.3,,8.3,,,M,,,,,0,,3,,38,,0,,13.7,,90,,100,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.27,2021-03-27 00:00:00,NB,2021,3,27,-1.7,,-3.7,,0.3,,,M,,,,,2,,35,,38,,0,,19.7,,74,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.28,2021-03-28 00:00:00,NB,2021,3,28,-0.9,,-3.7,,1.9,,,M,,,,,0,,13,,35,,0,,18.9,,71,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.29,2021-03-29 00:00:00,NB,2021,3,29,2.4,,-1.9,,6.7,,,M,,,,,0,,30,,73,,0,,15.6,,45,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.30,2021-03-30 00:00:00,NB,2021,3,30,3.4,,-3.8,,10.6,,,M,,,,,,,23,,44,,0,,14.6,,23,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.3.31,2021-03-31 00:00:00,NB,2021,3,31,7,,-1.8,,15.8,,,M,,,,,0,,20,,58,,0,,11,,63,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.1,2021-04-01 00:00:00,NB,2021,4,1,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.2,2021-04-02 00:00:00,NB,2021,4,2,-0.2,,-3.8,,3.5,,,M,,,,,,,31,,37,,0,,18.2,,50,,77,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.3,2021-04-03 00:00:00,NB,2021,4,3,-0.8,,-6.7,,5.1,,,M,,,,,,,30,,35,,0,,18.8,,34,,85,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.4,2021-04-04 00:00:00,NB,2021,4,4,-0.4,,-2.8,,2,,,M,,,,,,,1,,40,,0,,18.4,,43,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.5,2021-04-05 00:00:00,NB,2021,4,5,4.3,,1.5,,7.1,,,M,,,,,2,,4,,37,,0,,13.7,,77,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.6,2021-04-06 00:00:00,NB,2021,4,6,7.3,,3.7,,11,,,M,,,,,,,2,,34,,0,,10.7,,72,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.7,2021-04-07 00:00:00,NB,2021,4,7,7.4,,4.7,,10.2,,,M,,,,,,,4,,38,,0,,10.6,,71,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.8,2021-04-08 00:00:00,NB,2021,4,8,6.5,,1.5,,11.5,,,M,,,,,,,4,,32,,0,,11.5,,71,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.9,2021-04-09 00:00:00,NB,2021,4,9,9.6,,-0.2,,19.5,,,M,,,,,,,,,,,0,,8.4,,39,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.10,2021-04-10 00:00:00,NB,2021,4,10,7.2,,-0.8,,15.1,,,M,,,,,,,8,,34,,0,,10.8,,36,,76,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.11,2021-04-11 00:00:00,NB,2021,4,11,5.5,,-2.1,,13.2,,,M,,,,,,,3,,38,,0,,12.5,,33,,95,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.12,2021-04-12 00:00:00,NB,2021,4,12,8.3,,5.1,,11.4,,,M,,,,,,,2,,51,,0,,9.7,,59,,89,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.13,2021-04-13 00:00:00,NB,2021,4,13,4.9,,1.4,,8.3,,,M,,,,,,,4,,46,,0,,13.1,,58,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.14,2021-04-14 00:00:00,NB,2021,4,14,6.9,,0.1,,13.7,,,M,,,,,,,6,,31,,0,,11.1,,30,,82,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.15,2021-04-15 00:00:00,NB,2021,4,15,6,,-2.8,,14.8,,,M,,,,,,,,,,,0,,12,,25,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.16,2021-04-16 00:00:00,NB,2021,4,16,5,,0.1,,10,,,M,,,,,,,8,,51,,0,,13,,46,,93,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.17,2021-04-17 00:00:00,NB,2021,4,17,2,,0.3,,3.7,,,M,,,,,0,,7,,39,,0,,16,,83,,97,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.18,2021-04-18 00:00:00,NB,2021,4,18,5.2,,1.1,,9.3,,,M,,,,,,,35,,31,,0,,12.8,,61,,95,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.19,2021-04-19 00:00:00,NB,2021,4,19,8.3,,-1.1,,17.7,,,M,,,,,,,28,,38,,0,,9.7,,27,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.20,2021-04-20 00:00:00,NB,2021,4,20,10.2,,1.5,,18.8,,,M,,,,,,,30,,44,,0,,7.8,,33,,88,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.21,2021-04-21 00:00:00,NB,2021,4,21,10.7,,3.5,,17.9,,,M,,,,,,,21,,55,,0,,7.3,,50,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.22,2021-04-22 00:00:00,NB,2021,4,22,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.23,2021-04-23 00:00:00,NB,2021,4,23,3.7,,-1.3,,8.7,,,M,,,,,,,24,,49,,0,,14.3,,45,,82,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.24,2021-04-24 00:00:00,NB,2021,4,24,10.1,,2.3,,17.9,,,M,,,,,,,30,,47,,0,,7.9,,21,,85,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.25,2021-04-25 00:00:00,NB,2021,4,25,10.3,,0.4,,20.1,,,M,,,,,,,20,,43,,0,,7.7,,34,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.26,2021-04-26 00:00:00,NB,2021,4,26,5.9,,2.8,,9,,,M,,,,,,,29,,55,,0,,12.1,,77,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.27,2021-04-27 00:00:00,NB,2021,4,27,7,,2.9,,11.2,,,M,,,,,,,29,,55,,0,,11,,55,,85,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.28,2021-04-28 00:00:00,NB,2021,4,28,12.3,,5,,19.5,,,M,,,,,,,30,,44,,0,,5.7,,26,,77,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.29,2021-04-29 00:00:00,NB,2021,4,29,12,,3.3,,20.7,,,M,,,,,,,17,,33,,0,,6,,24,,90,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.4.30,2021-04-30 00:00:00,NB,2021,4,30,5.5,,1.8,,9.2,,,M,,,,,,,1,,50,,0,,12.5,,84,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.1,2021-05-01 00:00:00,NB,2021,5,1,8.9,,4.7,,13.1,,,M,,,,,,,30,,56,,0,,9.1,,24,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.2,2021-05-02 00:00:00,NB,2021,5,2,9,,3,,15.1,,,M,,,,,,,29,,51,,0,,9,,32,,63,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.3,2021-05-03 00:00:00,NB,2021,5,3,8.7,,1.5,,16,,,M,,,,,,,30,,42,,0,,9.3,,21,,82,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.4,2021-05-04 00:00:00,NB,2021,5,4,7.6,,-0.5,,15.8,,,M,,,,,,,,,,,0,,10.4,,25,,85,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.5,2021-05-05 00:00:00,NB,2021,5,5,8.4,,5.3,,11.6,,,M,,,,,,,,,,,0,,9.6,,49,,95,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.6,2021-05-06 00:00:00,NB,2021,5,6,6.6,,3.8,,9.3,,,M,,,,,,,,,,,0,,11.4,,71,,96,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.7,2021-05-07 00:00:00,NB,2021,5,7,8.1,,2.5,,13.7,,,M,,,,,,,,,,,0,,9.9,,38,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.8,2021-05-08 00:00:00,NB,2021,5,8,4.2,,1.4,,7.1,,,M,,,,,,,5,,47,,0,,13.8,,69,,93,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.9,2021-05-09 00:00:00,NB,2021,5,9,9.5,,4.3,,14.8,,,M,,,,,,,31,,50,,0,,8.5,,35,,86,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.10,2021-05-10 00:00:00,NB,2021,5,10,10.2,,2,,18.5,,,M,,,,,,,22,,33,,0,,7.8,,28,,94,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.11,2021-05-11 00:00:00,NB,2021,5,11,9.4,,5.8,,13,,,M,,,,,,,,,,,0,,8.6,,62,,97,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.12,2021-05-12 00:00:00,NB,2021,5,12,7.3,,3.6,,11.1,,,M,,,,,,,,,,,0,,10.7,,68,,98,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.13,2021-05-13 00:00:00,NB,2021,5,13,10,,1.6,,18.4,,,M,,,,,,,28,,56,,0,,8,,32,,99,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2021.5.14,2021-05-14 00:00:00,NB,2021,5,14,11,,3.1,,18.9,,,M,,,,,,,35,,40,,0,,7,,21,,97,,30309
